step,time_s,satellite,lat_deg,lon_deg,alt_km,battery,sensing,az_cmd_deg,el_cmd_deg
1,60,14,27.0599,-100.399,524.361,0.91,1,32.4891,17.6723
1,60,15,0.522671,-75.0674,524.361,0.91,1,-23.783,-4.96113
1,60,16,-26.1142,-49.9582,524.361,0.91,1,26.7036,17.3375
1,60,17,-46.1635,-12.1765,524.361,0.91,1,27.3673,17.1532
1,60,18,-46.6319,41.0604,524.361,0.91,1,-34.092,-17.8616
1,60,19,-27.0599,79.6006,524.361,0.91,1,-36.8572,-8.40408
1,60,20,-5.81836,-55.6423,507.688,0.91,1,36.0651,-19.308
1,60,21,-41.1947,-48.1741,507.688,0.91,1,-22.8902,4.42898
1,60,22,-74.6427,-18.9481,507.688,0.91,1,14.2491,23.0767
1,60,23,-64.3745,102.894,507.688,0.91,1,36.2369,-19.8503
1,60,24,-29.6428,117.896,507.688,0.91,1,-16.942,-11.3227
1,60,25,5.81834,124.358,507.688,0.91,1,-12.253,15.1131
1,60,26,41.1946,131.826,507.688,0.91,1,-40.6199,-0.853129
1,60,27,74.6427,161.052,507.688,1,0,-35.1949,-0.251447
1,60,28,64.3745,-77.106,507.688,0.91,1,35.6935,-10.244
1,60,29,29.6428,-62.1037,507.688,1,0,-39.2767,9.9154
1,60,30,46.6275,-35.6849,516.838,1,0,-38.9628,13.3786
1,60,31,10.686,-38.0989,516.838,1,0,-40.432,6.38594
1,60,32,-25.2697,-39.932,516.838,0.91,1,29.5287,20.6609
1,60,33,-61.1792,-43.6704,516.838,0.91,1,-29.3602,19.8499
1,60,34,-82.1929,162.055,516.838,0.91,1,-38.315,14.8329
1,60,35,-46.6275,144.315,516.838,0.91,1,39.1377,-11.7295
1,60,36,-10.686,141.901,516.838,1,0,-33.3159,-4.49793
1,60,37,25.2697,140.068,516.838,1,0,-33.0558,3.01609
1,60,38,61.1791,136.33,516.838,0.91,1,10.1804,-18.2372
1,60,39,82.1929,-17.9446,516.838,0.91,1,38.573,12.2571
1,60,40,48.6498,-83.2662,549.801,0.91,1,31.4139,13.9147
1,60,41,27.822,-44.9846,549.801,0.91,1,-11.6078,-19.5577
1,60,42,0.257523,-20.8237,549.801,0.91,1,-16.3432,23.3394
1,60,43,-27.3519,3.22733,549.801,1,0,-39.7611,9.05618
1,60,44,-48.4095,41.1034,549.801,1,0,-33.1111,-25
1,60,45,-48.6498,96.7338,549.801,0.91,1,-35.347,-15.8501
1,60,46,-27.8221,135.015,549.801,0.91,1,27.1182,-7.47472
1,60,47,-0.257519,159.176,549.801,0.91,1,37.0119,15.5313
1,60,48,27.3519,-176.773,549.801,0.91,1,-0.000305179,-18.4709
1,60,49,48.4095,-138.897,549.801,0.91,1,31.9613,10.6076
1,60,50,-0.151461,177.258,572.377,0.91,1,-25.7121,15.9485
1,60,51,27.3045,-158.501,572.377,0.91,1,33.5497,-20.0254
1,60,52,48.1477,-120.524,572.377,0.91,1,37.7249,-8.42585
1,60,53,48.2882,-65.2613,572.377,0.91,1,-27.1376,-20.9977
1,60,54,27.5807,-27.0479,572.377,0.91,1,-37.6817,-15.85
1,60,55,0.151465,-2.74229,572.377,1,0,-32.9011,25
1,60,56,-27.3045,21.4986,572.377,0.91,1,-26.1841,4.73477
1,60,57,-48.1477,59.4764,572.377,0.91,1,-11.2081,-24.1242
1,60,58,-48.2882,114.739,572.377,0.91,1,26.4841,-5.41313
1,60,59,-27.5807,152.952,572.377,0.91,1,-18.7749,-7.02823
1,60,60,-44.5477,58.8282,525.845,1,0,-33.3355,-25
1,60,61,-54.7672,113.794,525.845,1,0,-33.3355,-25
1,60,62,-38.3257,161.853,525.845,0.91,1,-23.5,-22.3927
1,60,63,-10.7532,-172.247,525.845,0.91,1,-31.8776,23.1173
1,60,64,18.5566,-151.058,525.845,0.91,1,20.4894,5.57439
1,60,65,44.5477,-121.172,525.845,0.91,1,28.8917,-3.41944
1,60,66,54.7672,-66.2059,525.845,0.91,1,22.7812,-4.48528
1,60,67,38.3257,-18.1465,525.845,1,0,-33.3355,25
1,60,68,10.7532,7.75269,525.845,0.91,1,16.978,-21.0766
1,60,69,-18.5566,28.9421,525.845,0.91,1,-27.2815,-13.8322
1,60,70,-32.1096,47.2356,560.918,0.91,1,-20.7821,9.98109
1,60,71,-61.8397,78.8581,560.918,1,0,33.0075,-25
1,60,72,-63.5042,163.411,560.918,1,0,7.3375,-25
1,60,73,-34.5035,-161.832,560.918,0.91,1,-32.2682,19.2012
1,60,74,-1.2365,-147.094,560.918,1,0,18.0752,-3.04352
1,60,75,32.1096,-132.764,560.918,0.91,1,-35.0366,-14.5354
1,60,76,61.8397,-101.142,560.918,0.91,1,30.2083,8.16102
1,60,77,63.5042,-16.5889,560.918,0.91,1,-15.2874,-12.5961
1,60,78,34.5035,18.1678,560.918,0.91,1,-34.0095,-18.0055
1,60,79,1.23646,32.9056,560.918,0.91,1,-29.9182,-20.252
1,60,80,-52.9752,-172.53,515.248,0.91,1,35.7037,-20.6371
1,60,81,-24.831,-142.629,515.248,0.91,1,23.0231,19.3346
1,60,82,6.8282,-125.031,515.248,0.91,1,26.3596,2.22752
1,60,83,37.7571,-104.725,515.248,0.91,1,25.4038,11.2465
1,60,84,60.6749,-60.0113,515.248,1,0,29.8386,25
1,60,85,52.9752,7.46979,515.248,0.91,1,14.8935,22.7673
1,60,86,24.831,37.3711,515.248,0.91,1,-38.4443,12.649
1,60,87,-6.82819,54.9685,515.248,0.91,1,37.4276,17.6254
1,60,88,-37.7571,75.275,515.248,1,0,33.4352,-25
1,60,89,-60.6749,119.989,515.248,0.91,1,26.0641,11.5955
1,60,90,35.1968,-69.7053,534.998,0.91,1,21.5898,-17.4168
1,60,91,47.0779,-23.7572,534.998,1,0,33.2495,25
1,60,92,37.4788,23.9812,534.998,0.91,1,-30.5624,-19.6096
1,60,93,14.6102,55.3698,534.998,0.91,1,32.4633,-4.8578
1,60,94,-11.5564,80.3231,534.998,1,0,33.2495,-25
1,60,95,-35.1968,110.295,534.998,0.91,1,-25.2294,9.75536
1,60,96,-47.0779,156.243,534.998,0.91,1,6.83113,-20.9019
1,60,97,-37.4788,-156.019,534.998,0.91,1,26.1411,24.5022
1,60,98,-14.6102,-124.63,534.998,0.91,1,34.3318,2.85162
1,60,99,11.5564,-99.6769,534.998,0.91,1,-35.3214,-16.9215
1,60,100,63.1343,-87.4232,538.452,0.91,1,-37.6024,9.58424
1,60,101,80.3834,71.6578,538.452,1,0,35.204,21.8854
1,60,102,44.6866,84.7751,538.452,0.91,1,-29.0972,-22.056
1,60,103,8.73704,86.9734,538.452,1,0,39.8854,8.8382
1,60,104,-27.2226,88.7308,538.452,1,0,39.6251,-10.1342
1,60,105,-63.1343,92.5768,538.452,1,0,35.4106,-21.5177
1,60,106,-80.3834,-108.342,538.452,0.91,1,36.3779,-1.40938
1,60,107,-44.6866,-95.2249,538.452,0.91,1,-7.5194,18.9446
1,60,108,-8.73705,-93.0266,538.452,1,0,27.5092,-4.94054
1,60,109,27.2226,-91.2692,538.452,1,0,27.6245,5.7213
1,60,110,2.84901,-72.4465,500.054,0.91,1,26.7462,-16.5037
1,60,111,30.4384,-47.9884,500.054,1,0,34.8259,23.1009
1,60,112,50.3549,-7.58891,500.054,0.91,1,-23.5697,-6.91898
1,60,113,47.6712,48.4912,500.054,0.91,1,34.6715,-10.2361
1,60,114,25.226,84.3128,500.054,0.91,1,-35.4732,-15.2363
1,60,115,-2.84902,107.553,500.054,0.91,1,16.4237,-23.2229
1,60,116,-30.4384,132.012,500.054,0.91,1,-38.6144,11.9197
1,60,117,-50.3549,172.411,500.054,1,0,29.1632,-12.2837
1,60,118,-47.6712,-131.509,500.054,0.91,1,34.8792,12.8626
1,60,119,-25.2259,-95.6872,500.054,1,0,28.0779,8.91193
1,60,120,-50.2793,-63.8193,579.566,0.91,1,18.5876,-21.0521
1,60,121,-14.5729,-58.173,579.566,0.91,1,29.785,-8.08006
1,60,122,21.2264,-54.3054,579.566,0.91,1,-26.2484,18.769
1,60,123,56.8693,-47.4456,579.566,0.91,1,-5.00803,22.3652
1,60,124,83.1831,62.8376,579.566,0.91,1,37.868,-9.36737
1,60,125,50.2793,116.181,579.566,0.91,1,-35.255,-7.07824
1,60,126,14.5728,121.827,579.566,1,0,40.4018,-0.118492
1,60,127,-21.2264,125.695,579.566,0.91,1,-11.5605,-18.0583
1,60,128,-56.8694,132.554,579.566,1,0,40.3655,1.88437
1,60,129,-83.1831,-117.163,579.566,0.91,1,37.8729,14.2151
1,60,130,-24.2253,160.52,569.305,1,0,26.656,-6.61003
1,60,131,-47.8333,-165.042,569.305,1,0,26.3575,4.51375
1,60,132,-52.0878,-107.975,569.305,0.91,1,11.1315,-18.82
1,60,133,-32.3682,-66.1349,569.305,0.91,1,30.2914,18.7546
1,60,134,-4.43192,-41.8605,569.305,0.91,1,32.6772,6.24371
1,60,135,24.2253,-19.4797,569.305,0.91,1,39.662,7.72282
1,60,136,47.8333,14.9581,569.305,0.91,1,27.2055,14.7908
1,60,137,52.0878,72.0246,569.305,0.91,1,-21.9889,-17.4818
1,60,138,32.3682,113.865,569.305,0.91,1,17.6619,-4.89597
1,60,139,4.43195,138.139,569.305,1,0,30.252,-16.7066
1,60,140,42.3073,155.489,577.861,1,0,26.0947,-12.1363
1,60,141,6.43412,158.896,577.861,1,0,24.3783,-0.445832
1,60,142,-29.4582,161.79,577.861,1,0,25.8511,11.3031
1,60,143,-65.2019,168.659,577.861,1,0,30.946,21.3603
1,60,144,-77.7009,-40.6076,577.861,0.91,1,32.9565,-1.46071
1,60,145,-42.3073,-24.5112,577.861,0.91,1,-36.0935,-0.584805
1,60,146,-6.43412,-21.1039,577.861,1,0,40.405,0.928142
1,60,147,29.4582,-18.2103,577.861,0.91,1,-33.9554,11.2402
1,60,148,65.2019,-11.3413,577.861,0.91,1,-29.1711,-21.4443
1,60,149,77.7009,139.392,577.861,0.91,1,23.9364,12.2145
1,60,150,-16.5358,-19.0154,540.822,0.91,1,36.7876,5.23332
1,60,151,9.29618,6.32924,540.822,0.91,1,-29.1821,-5.92615
1,60,152,33.0923,35.6574,540.822,0.91,1,20.7304,6.61264
1,60,153,46.2108,79.9653,540.822,0.91,1,-23.1394,14.3278
1,60,154,38.4663,128.333,540.822,0.91,1,32.3381,0.981481
1,60,155,16.5358,160.985,540.822,0.91,1,-38.8838,7.87458
1,60,156,-9.29618,-173.671,540.822,0.91,1,32.4244,15.1344
1,60,157,-33.0923,-144.343,540.822,0.91,1,-21.5179,-12.397
1,60,158,-46.2108,-100.035,540.822,0.91,1,33.6832,-17.7148
1,60,159,-38.4663,-51.6673,540.822,1,0,33.195,25
1,60,160,-47.358,-67.7102,548.209,0.91,1,-38.4658,-5.14838
1,60,161,-34.0383,-22.7583,548.209,1,0,33.1259,25
1,60,162,-9.79291,6.29869,548.209,0.91,1,-29.9852,17.3876
1,60,163,16.5313,31.1218,548.209,0.91,1,22.3741,3.19729
1,60,164,39.0856,63.3288,548.209,0.91,1,27.8604,0.889091
1,60,165,47.358,112.29,548.209,0.91,1,-28.4688,22.4032
1,60,166,34.0383,157.242,548.209,0.91,1,29.3369,-24.8102
1,60,167,9.79292,-173.701,548.209,1,0,16.2276,-8.69763
1,60,168,-16.5313,-148.878,548.209,0.91,1,37.7426,-3.6363
1,60,169,-39.0856,-116.671,548.209,0.91,1,19.5467,-19.0514
1,60,170,-43.7097,33.1826,553.24,0.91,1,-37.819,-15.128
1,60,171,-7.71005,33.35,553.24,0.91,1,-32.4422,-0.665868
1,60,172,28.2897,33.4874,553.24,0.91,1,-26.722,-6.77333
1,60,173,64.2891,33.8012,553.24,0.91,1,-29.2704,-9.75803
1,60,174,79.7081,-147.746,553.24,0.91,1,39.0102,-6.77564
1,60,175,43.7098,-146.817,553.24,0.91,1,-32.6011,10.8081
1,60,176,7.71007,-146.65,553.24,0.91,1,37.6306,-16.056
1,60,177,-28.2897,-146.513,553.24,0.91,1,21.4789,17.9398
1,60,178,-64.2892,-146.199,553.24,1,0,-2.84893,25
1,60,179,-79.7081,32.2541,553.24,0.91,1,37.8893,10.452
1,60,180,-37.6759,30.0061,508.899,0.91,1,37.5207,-4.93716
1,60,181,-5.89294,48.5857,508.899,1,0,-33.4951,-25
1,60,182,26.4278,64.9423,508.899,0.91,1,29.603,-7.68078
1,60,183,55.367,94.4738,508.899,0.91,1,39.0475,-9.8134
1,60,184,62.4073,166.829,508.899,0.91,1,24.6618,-21.3941
1,60,185,37.6758,-149.994,508.899,1,0,-13.5492,-12.664
1,60,186,5.89295,-131.414,508.899,0.91,1,30.4365,10.6809
1,60,187,-26.4278,-115.058,508.899,0.91,1,-35.4106,1.00693
1,60,188,-55.367,-85.5262,508.899,1,0,-22.0414,25
1,60,189,-62.4073,-13.1715,508.899,1,0,-33.4951,25
1,60,190,-33.4504,-98.3335,598.205,0.91,1,-18.727,-22.4205
1,60,191,-64.4281,-68.3018,598.205,1,0,-32.6624,25
1,60,192,-65.2748,24.9789,598.205,0.91,1,14.7614,-11.2871
1,60,193,-34.5869,56.5426,598.205,0.91,1,-27.5807,6.71715
1,60,194,-0.582204,69.19,598.205,0.91,1,-25.3122,-3.56599
1,60,195,33.4503,81.6665,598.205,0.91,1,17.7738,-19.1825
1,60,196,64.4281,111.698,598.205,0.91,1,31.5754,-22.3688
1,60,197,65.2748,-155.021,598.205,0.91,1,-12.1334,-18.4798
1,60,198,34.5869,-123.457,598.205,0.91,1,-24.1493,-9.45634
1,60,199,0.582221,-110.81,598.205,1,0,-16.6798,8.49752
2,120,0,-21.1118,-86.8504,594.452,0.82,1,-20.8869,-0.883063
2,120,1,-54.8474,-70.1735,594.452,0.82,1,-18.5978,4.03047
2,120,2,-74.3125,11.7579,594.452,0.82,1,29.7048,21.6264
2,120,3,-47.7435,69.7234,594.452,0.92,0,-38.5471,12.7892
2,120,4,-13.5813,83.3629,594.452,0.82,1,37.9025,9.59905
2,120,5,21.1118,93.1496,594.452,0.82,1,33.0897,22.8474
2,120,6,54.8474,109.827,594.452,0.82,1,32.8766,7.23049
2,120,7,74.3125,-168.242,594.452,1,0,-27.9091,-17.5433
2,120,8,47.7435,-110.277,594.452,0.82,1,29.4218,23.2913
2,120,9,13.5812,-96.6371,594.452,0.82,1,28.9838,-8.44901
2,120,10,2.36321,107.14,524.361,0.82,1,32.0419,24.916
2,120,11,28.7034,132.91,524.361,0.91,1,-37.8149,13.0603
2,120,12,47.3807,172.816,524.361,0.82,1,32.0063,19.3193
2,120,13,45.2663,-134.103,524.361,0.82,1,21.3486,8.71214
2,120,14,24.4285,-97.6205,524.361,0.82,1,24.1084,9.28871
2,120,15,-2.36321,-72.8598,524.361,0.82,1,-30.8458,-3.65896
2,120,16,-28.7035,-47.0898,524.361,0.82,1,14.4421,-17.8081
2,120,17,-47.3807,-7.18442,524.361,0.82,1,-10.6283,-23.8192
2,120,18,-45.2663,45.8968,524.361,0.92,0,-40.7862,-0.84598
2,120,19,-24.4285,82.3795,524.361,0.92,0,-33.3494,-25
2,120,20,-9.56926,-55.2515,507.688,0.82,1,15.5791,22.3068
2,120,21,-44.9,-47.244,507.688,0.82,1,8.01826,-19.8968
2,120,22,-77.3916,-8.24645,507.688,0.82,1,23.3084,11.8285
2,120,23,-60.8259,105.63,507.688,0.82,1,32.5996,-12.483
2,120,24,-25.9056,118.451,507.688,0.82,1,-18.436,18.4928
2,120,25,9.56925,124.748,507.688,0.82,1,-25.7533,19.0194
2,120,26,44.9,132.756,507.688,0.82,1,-30.6026,7.00416
2,120,27,77.3915,171.753,507.688,1,0,-35.2153,0.242733
2,120,28,60.8259,-74.3703,507.688,0.82,1,31.202,23.2891
2,120,29,25.9056,-61.5494,507.688,0.91,1,36.4653,-3.53154
2,120,30,42.8396,-36.2999,516.838,0.91,1,28.7205,18.8914
2,120,31,6.89371,-38.5377,516.838,0.91,1,26.031,14.5173
2,120,32,-29.0609,-40.4148,516.838,0.82,1,21.7427,19.467
2,120,33,-64.9542,-44.8202,516.838,0.82,1,34.032,-0.863573
2,120,34,-78.5651,154.976,516.838,0.82,1,22.9989,23.0258
